arch;seed;val_score;test_score
generalized_linear,max,softplus,4,64,const,sum,elu,4;42.0;0.138;0.182
generalized_linear,max,softplus,4,64,cos,mean,linear,6;123.0;0.272;0.263
generalized_linear,max,softplus,4,64,gcn,max,elu,1;19.0;0.274;0.28300000000000003
generalized_linear,max,softplus,4,64,gcn,mlp,softplus,4;123.0;0.232;0.202
generalized_linear,max,softplus,4,8,gcn,max,relu6,4;42.0;0.238;0.243
generalized_linear,max,softplus,6,128,generalized_linear,mlp,linear,4;123.0;0.28;0.277
generalized_linear,max,softplus,6,16,cos,mlp,softplus,1;42.0;0.282;0.277
generalized_linear,max,softplus,6,16,linear,mean,relu6,8;42.0;0.256;0.239
generalized_linear,max,softplus,6,32,const,sum,elu,1;10.0;0.108;0.171
generalized_linear,max,softplus,6,4,const,mlp,softplus,2;123.0;0.172;0.182
generalized_linear,max,softplus,6,4,cos,mlp,elu,6;19.0;0.282;0.27
generalized_linear,max,softplus,6,4,gat,mean,linear,2;79.0;0.264;0.261
generalized_linear,max,softplus,6,64,const,mean,relu,6;42.0;0.058;0.077
generalized_linear,max,softplus,6,8,const,mlp,relu,2;123.0;0.058;0.16899999999999998
generalized_linear,max,softplus,8,128,gat_sym,max,leaky_relu,4;10.0;0.212;0.231
generalized_linear,max,softplus,8,128,gat_sym,mlp,leaky_relu,4;79.0;0.19;0.278
generalized_linear,max,softplus,8,128,generalized_linear,sum,linear,8;79.0;0.642;0.622
generalized_linear,max,softplus,8,128,linear,mean,elu,4;79.0;0.278;0.274
generalized_linear,max,softplus,8,16,const,sum,linear,2;10.0;0.612;0.623
generalized_linear,max,softplus,8,16,generalized_linear,max,sigmoid,1;79.0;0.198;0.276
generalized_linear,max,softplus,8,256,linear,max,sigmoid,16;10.0;0.21600000000000005;0.231
generalized_linear,max,softplus,8,4,gat,mlp,sigmoid,16;123.0;0.254;0.278
generalized_linear,max,softplus,8,4,gat_sym,max,softplus,1;19.0;0.222;0.29
generalized_linear,max,softplus,8,4,gat_sym,sum,relu6,2;79.0;0.232;0.181
generalized_linear,max,softplus,8,4,linear,sum,leaky_relu,8;10.0;0.212;0.231
generalized_linear,max,tanh,1,128,cos,mlp,softplus,4;19.0;0.486;0.496
generalized_linear,max,tanh,1,128,gat,sum,tanh,2;19.0;0.682;0.674
generalized_linear,max,tanh,1,16,const,mean,tanh,2;10.0;0.17600000000000002;0.328
generalized_linear,max,tanh,1,16,cos,sum,elu,2;19.0;0.67;0.637
generalized_linear,max,tanh,1,16,generalized_linear,sum,linear,2;10.0;0.616;0.615
generalized_linear,max,tanh,1,256,gcn,sum,elu,2;42.0;0.682;0.6759999999999999
generalized_linear,max,tanh,1,4,generalized_linear,sum,elu,8;79.0;0.274;0.35600000000000004
generalized_linear,max,tanh,1,64,const,sum,linear,8;10.0;0.638;0.6509999999999999
generalized_linear,max,tanh,16,128,const,max,sigmoid,4;79.0;0.212;0.231
generalized_linear,max,tanh,16,16,cos,mlp,sigmoid,16;10.0;0.27;0.281
generalized_linear,max,tanh,16,256,const,max,elu,1;19.0;0.626;0.628
generalized_linear,max,tanh,16,256,gat,mean,elu,1;123.0;0.274;0.276
generalized_linear,max,tanh,16,32,const,max,leaky_relu,8;123.0;0.232;0.182
generalized_linear,max,tanh,16,4,const,mlp,softplus,8;79.0;0.5920000000000001;0.574
generalized_linear,max,tanh,16,4,linear,mlp,sigmoid,1;10.0;0.484;0.478
generalized_linear,max,tanh,16,64,gat_sym,sum,leaky_relu,2;79.0;0.674;0.68
generalized_linear,max,tanh,2,16,gcn,sum,tanh,1;123.0;0.672;0.69
generalized_linear,max,tanh,2,4,gat,mean,linear,8;42.0;0.27;0.262
generalized_linear,max,tanh,2,4,gcn,max,relu6,16;19.0;0.212;0.231
generalized_linear,max,tanh,2,8,const,sum,linear,6;19.0;0.654;0.6579999999999999
generalized_linear,max,tanh,2,8,gat_sym,mlp,tanh,16;10.0;0.23;0.29100000000000004
generalized_linear,max,tanh,4,16,const,max,elu,6;123.0;0.462;0.48
generalized_linear,max,tanh,4,256,gcn,max,relu6,2;123.0;0.448;0.506
generalized_linear,max,tanh,4,32,linear,sum,softplus,16;123.0;0.5920000000000001;0.618
generalized_linear,max,tanh,4,4,const,mean,tanh,16;10.0;0.212;0.231
generalized_linear,max,tanh,4,4,gat,mean,linear,1;79.0;0.556;0.589
generalized_linear,max,tanh,4,4,gcn,mlp,sigmoid,16;10.0;0.26;0.271
generalized_linear,max,tanh,4,64,generalized_linear,mlp,tanh,8;123.0;0.4320000000000001;0.459
generalized_linear,max,tanh,4,8,const,mean,linear,6;10.0;0.138;0.16
generalized_linear,max,tanh,4,8,generalized_linear,sum,leaky_relu,4;42.0;0.632;0.637
generalized_linear,max,tanh,4,8,linear,mean,tanh,1;42.0;0.348;0.399
generalized_linear,max,tanh,6,128,const,sum,leaky_relu,4;79.0;0.67;0.665
generalized_linear,max,tanh,6,128,gat,sum,leaky_relu,2;123.0;0.68;0.6759999999999999
generalized_linear,max,tanh,6,128,gat_sym,max,relu6,4;79.0;0.218;0.182
generalized_linear,max,tanh,6,128,gat_sym,mean,sigmoid,6;42.0;0.266;0.28
generalized_linear,max,tanh,6,128,gcn,max,softplus,1;10.0;0.212;0.257
generalized_linear,max,tanh,6,16,cos,sum,tanh,6;79.0;0.662;0.65
generalized_linear,max,tanh,6,16,generalized_linear,sum,relu6,6;79.0;0.67;0.667
generalized_linear,max,tanh,6,16,linear,mlp,tanh,6;79.0;0.35200000000000004;0.335
generalized_linear,max,tanh,6,256,gat,sum,sigmoid,1;79.0;0.682;0.695
generalized_linear,max,tanh,6,256,gcn,mlp,linear,4;79.0;0.61;0.597
generalized_linear,max,tanh,6,256,generalized_linear,sum,relu,16;123.0;0.218;0.231
generalized_linear,max,tanh,6,64,gat,max,elu,1;79.0;0.628;0.614
generalized_linear,max,tanh,6,64,gat,sum,relu,6;10.0;0.68;0.664
generalized_linear,max,tanh,6,8,generalized_linear,sum,relu6,6;123.0;0.626;0.61
generalized_linear,max,tanh,8,128,gat_sym,max,leaky_relu,1;10.0;0.212;0.233
generalized_linear,max,tanh,8,16,linear,mean,elu,1;79.0;0.63;0.619
generalized_linear,max,tanh,8,256,cos,max,elu,16;10.0;0.5720000000000001;0.563
generalized_linear,max,tanh,8,256,gat,max,relu6,4;19.0;0.234;0.217
generalized_linear,max,tanh,8,32,cos,max,leaky_relu,6;10.0;0.514;0.532
generalized_linear,max,tanh,8,4,gat,mean,leaky_relu,4;19.0;0.26;0.279
generalized_linear,max,tanh,8,4,gat_sym,sum,elu,4;123.0;0.674;0.679
generalized_linear,max,tanh,8,8,cos,sum,relu6,2;79.0;0.698;0.684
generalized_linear,mean,elu,1,128,cos,sum,elu,1;10.0;0.67;0.6809999999999999
generalized_linear,mean,elu,1,128,gat,max,linear,16;19.0;0.25;0.238
generalized_linear,mean,elu,1,128,generalized_linear,sum,elu,1;19.0;0.664;0.665
generalized_linear,mean,elu,1,16,cos,mean,relu6,4;42.0;0.058;0.184
generalized_linear,mean,elu,1,16,gat_sym,sum,relu,1;123.0;0.544;0.555
generalized_linear,mean,elu,1,16,generalized_linear,max,relu6,4;19.0;0.232;0.195
generalized_linear,mean,elu,1,256,gcn,sum,tanh,16;10.0;0.3720000000000001;0.36
generalized_linear,mean,elu,1,256,gcn,sum,tanh,6;10.0;0.486;0.604
generalized_linear,mean,elu,1,32,gat,sum,tanh,6;19.0;0.344;0.436
generalized_linear,mean,elu,1,32,generalized_linear,sum,tanh,4;19.0;0.334;0.308
generalized_linear,mean,elu,1,4,const,mlp,tanh,4;10.0;0.38;0.433
generalized_linear,mean,elu,1,4,linear,max,elu,6;123.0;0.238;0.264
generalized_linear,mean,elu,1,64,gat,sum,leaky_relu,6;19.0;0.46;0.455
generalized_linear,mean,elu,1,8,gcn,max,leaky_relu,16;79.0;0.232;0.181
generalized_linear,mean,elu,1,8,generalized_linear,sum,tanh,6;19.0;0.322;0.375
generalized_linear,mean,elu,16,128,gat,mlp,softplus,8;42.0;0.601;0.584
generalized_linear,mean,elu,16,16,gat,sum,elu,16;42.0;0.68;0.691
generalized_linear,mean,elu,16,16,generalized_linear,sum,linear,6;19.0;0.6659999999999999;0.687
generalized_linear,mean,elu,16,32,gat,mlp,softplus,1;19.0;0.586;0.569
generalized_linear,mean,elu,16,32,generalized_linear,sum,elu,6;123.0;0.68;0.6809999999999999
generalized_linear,mean,elu,16,8,generalized_linear,mlp,linear,4;123.0;0.438;0.465
generalized_linear,mean,elu,16,8,linear,max,sigmoid,2;123.0;0.268;0.275
generalized_linear,mean,elu,2,128,const,sum,elu,1;79.0;0.6859999999999999;0.6890000000000001
generalized_linear,mean,elu,2,128,const,sum,tanh,16;19.0;0.696;0.688
generalized_linear,mean,elu,2,128,gat_sym,mean,sigmoid,1;79.0;0.262;0.28600000000000003
generalized_linear,mean,elu,2,128,generalized_linear,max,relu6,6;79.0;0.208;0.231
generalized_linear,mean,elu,2,32,const,mlp,elu,8;10.0;0.544;0.5529999999999999
generalized_linear,mean,elu,2,32,gat,mlp,relu6,1;10.0;0.464;0.463
generalized_linear,mean,elu,2,32,linear,sum,elu,2;123.0;0.682;0.649
generalized_linear,mean,elu,2,64,const,sum,linear,1;42.0;0.708;0.706
generalized_linear,mean,elu,2,64,const,sum,tanh,6;19.0;0.698;0.696
generalized_linear,mean,elu,2,64,cos,sum,relu6,4;79.0;0.682;0.674
generalized_linear,mean,elu,2,8,gcn,max,softplus,4;79.0;0.21;0.271
generalized_linear,mean,elu,4,128,const,sum,relu6,16;10.0;0.7;0.685
generalized_linear,mean,elu,4,128,gat,max,tanh,1;19.0;0.406;0.4370000000000001
generalized_linear,mean,elu,4,128,generalized_linear,sum,linear,2;10.0;0.652;0.626
generalized_linear,mean,elu,4,16,gat,max,linear,16;79.0;0.212;0.239
generalized_linear,mean,elu,4,16,gat_sym,sum,linear,2;123.0;0.6920000000000001;0.6809999999999999
generalized_linear,mean,elu,4,16,gcn,mlp,linear,4;19.0;0.29600000000000004;0.298
generalized_linear,mean,elu,4,16,generalized_linear,sum,relu,1;42.0;0.72;0.698
generalized_linear,mean,elu,4,256,const,mean,linear,4;10.0;0.476;0.454
generalized_linear,mean,elu,4,32,cos,sum,elu,2;19.0;0.682;0.6659999999999999
generalized_linear,mean,elu,4,4,linear,max,softplus,8;19.0;0.23;0.266
generalized_linear,mean,elu,4,64,cos,mean,relu,4;10.0;0.254;0.239
generalized_linear,mean,elu,4,64,gat,mean,softplus,1;123.0;0.25;0.274
generalized_linear,mean,elu,4,64,gcn,sum,tanh,1;19.0;0.7240000000000001;0.69
generalized_linear,mean,elu,4,8,const,mlp,relu6,4;10.0;0.454;0.411
generalized_linear,mean,elu,4,8,gat,sum,elu,8;123.0;0.5720000000000001;0.569
generalized_linear,mean,elu,4,8,gat,sum,tanh,1;19.0;0.708;0.711
generalized_linear,mean,elu,4,8,generalized_linear,max,softplus,8;42.0;0.204;0.274
generalized_linear,mean,elu,6,128,gcn,sum,elu,2;10.0;0.68;0.67
generalized_linear,mean,elu,6,128,gcn,sum,leaky_relu,2;79.0;0.6759999999999999;0.6609999999999999
generalized_linear,mean,elu,6,16,const,sum,elu,1;42.0;0.684;0.703
generalized_linear,mean,elu,6,16,linear,mean,leaky_relu,6;42.0;0.306;0.307
generalized_linear,mean,elu,6,256,linear,mean,tanh,6;79.0;0.2;0.322
generalized_linear,mean,elu,6,32,cos,mlp,linear,2;79.0;0.35;0.368
generalized_linear,mean,elu,6,32,gcn,sum,elu,4;42.0;0.664;0.657
generalized_linear,mean,elu,6,4,cos,sum,elu,1;123.0;0.684;0.7070000000000001
generalized_linear,mean,elu,6,4,cos,sum,tanh,4;123.0;0.68;0.71
generalized_linear,mean,elu,6,4,gat,mean,relu6,6;42.0;0.262;0.28
generalized_linear,mean,elu,6,4,generalized_linear,sum,softplus,2;10.0;0.7040000000000001;0.684
generalized_linear,mean,elu,6,64,gcn,sum,sigmoid,1;10.0;0.122;0.133
generalized_linear,mean,elu,6,64,generalized_linear,mlp,softplus,1;42.0;0.64;0.644
generalized_linear,mean,elu,6,8,linear,max,relu6,4;10.0;0.188;0.16899999999999998
generalized_linear,mean,elu,8,128,cos,sum,sigmoid,1;42.0;0.24;0.28
generalized_linear,mean,elu,8,16,generalized_linear,max,linear,16;42.0;0.528;0.527
generalized_linear,mean,elu,8,256,const,max,relu,1;79.0;0.188;0.181
generalized_linear,mean,elu,8,256,cos,max,tanh,6;10.0;0.188;0.224
generalized_linear,mean,elu,8,256,gat,sum,sigmoid,2;42.0;0.232;0.253
generalized_linear,mean,elu,8,32,gat,mean,relu6,4;19.0;0.194;0.231
generalized_linear,mean,elu,8,32,gat,sum,elu,4;19.0;0.6920000000000001;0.6890000000000001
generalized_linear,mean,elu,8,32,gcn,max,elu,2;10.0;0.266;0.278
generalized_linear,mean,elu,8,32,generalized_linear,sum,elu,6;42.0;0.7020000000000001;0.685
generalized_linear,mean,elu,8,32,linear,mlp,sigmoid,1;19.0;0.26;0.236
generalized_linear,mean,elu,8,4,const,sum,softplus,4;79.0;0.706;0.718
generalized_linear,mean,elu,8,4,gat,sum,elu,6;123.0;0.66;0.6809999999999999
generalized_linear,mean,elu,8,8,gat,mean,relu6,6;123.0;0.172;0.182
generalized_linear,mean,leaky_relu,1,128,const,sum,elu,1;19.0;0.672;0.6759999999999999
generalized_linear,mean,leaky_relu,1,128,const,sum,tanh,6;19.0;0.6759999999999999;0.6679999999999999
generalized_linear,mean,leaky_relu,1,128,cos,max,relu,1;123.0;0.218;0.278
generalized_linear,mean,leaky_relu,1,128,cos,sum,linear,2;123.0;0.642;0.614
generalized_linear,mean,leaky_relu,1,16,gat_sym,sum,linear,1;123.0;0.26;0.35
generalized_linear,mean,leaky_relu,1,16,gcn,sum,linear,4;10.0;0.392;0.405
generalized_linear,mean,leaky_relu,1,16,gcn,sum,relu6,8;10.0;0.242;0.192
generalized_linear,mean,leaky_relu,1,256,gat_sym,max,elu,8;10.0;0.2;0.233
generalized_linear,mean,leaky_relu,1,32,const,sum,linear,6;19.0;0.57;0.58
generalized_linear,mean,leaky_relu,1,4,const,sum,linear,1;42.0;0.194;0.217
generalized_linear,mean,leaky_relu,1,4,gcn,mlp,relu6,4;79.0;0.118;0.181
generalized_linear,mean,leaky_relu,1,4,linear,sum,elu,2;123.0;0.202;0.321
generalized_linear,mean,leaky_relu,1,64,linear,mlp,sigmoid,4;79.0;0.334;0.342
generalized_linear,mean,leaky_relu,1,8,gcn,mlp,leaky_relu,2;10.0;0.28;0.304
generalized_linear,mean,leaky_relu,16,128,gcn,max,elu,1;10.0;0.24;0.287
generalized_linear,mean,leaky_relu,16,128,linear,sum,linear,1;79.0;0.7140000000000001;0.6809999999999999
generalized_linear,mean,leaky_relu,16,16,const,max,linear,1;42.0;0.614;0.635
generalized_linear,mean,leaky_relu,16,16,const,max,tanh,8;19.0;0.324;0.438
generalized_linear,mean,leaky_relu,16,16,linear,mlp,relu,16;79.0;0.542;0.552
generalized_linear,mean,leaky_relu,16,256,gat_sym,sum,elu,4;123.0;0.232;0.212
generalized_linear,mean,leaky_relu,16,4,gat_sym,mlp,elu,6;79.0;0.324;0.329
generalized_linear,mean,leaky_relu,16,64,generalized_linear,sum,softplus,1;42.0;0.68;0.685
generalized_linear,mean,leaky_relu,16,8,const,mean,linear,6;10.0;0.188;0.16899999999999998
generalized_linear,mean,leaky_relu,2,128,const,sum,linear,1;19.0;0.6940000000000001;0.695
generalized_linear,mean,leaky_relu,2,128,cos,mean,linear,6;79.0;0.314;0.29
generalized_linear,mean,leaky_relu,2,16,gat_sym,max,elu,1;79.0;0.28;0.304
generalized_linear,mean,leaky_relu,2,16,gcn,sum,elu,1;123.0;0.7;0.6859999999999999
generalized_linear,mean,leaky_relu,2,256,gat,sum,linear,6;42.0;0.53;0.546
generalized_linear,mean,leaky_relu,2,256,gat,sum,linear,8;42.0;0.5760000000000001;0.55
generalized_linear,mean,leaky_relu,2,256,generalized_linear,sum,elu,1;123.0;0.672;0.65
generalized_linear,mean,leaky_relu,2,256,generalized_linear,sum,softplus,8;42.0;0.17;0.206
generalized_linear,mean,leaky_relu,2,32,linear,max,linear,16;123.0;0.234;0.267
generalized_linear,mean,leaky_relu,2,64,const,sum,linear,8;42.0;0.618;0.633
generalized_linear,mean,leaky_relu,2,64,generalized_linear,sum,softplus,8;42.0;0.5820000000000001;0.5770000000000001
generalized_linear,mean,leaky_relu,2,8,gcn,sum,sigmoid,4;123.0;0.234;0.232
generalized_linear,mean,leaky_relu,4,128,gat,sum,tanh,2;42.0;0.698;0.685
generalized_linear,mean,leaky_relu,4,16,gat_sym,sum,linear,2;42.0;0.67;0.674
generalized_linear,mean,leaky_relu,4,16,gcn,mlp,sigmoid,16;42.0;0.28;0.307
generalized_linear,mean,leaky_relu,4,256,cos,sum,leaky_relu,6;42.0;0.214;0.209
generalized_linear,mean,leaky_relu,4,256,gat_sym,mlp,relu,16;19.0;0.488;0.498
generalized_linear,mean,leaky_relu,4,256,gat_sym,sum,tanh,2;19.0;0.682;0.6659999999999999
generalized_linear,mean,leaky_relu,4,256,linear,max,relu,6;10.0;0.208;0.276
generalized_linear,mean,leaky_relu,4,64,gat,sum,softplus,6;42.0;0.644;0.634
generalized_linear,mean,leaky_relu,4,8,cos,mlp,leaky_relu,4;19.0;0.29;0.266
generalized_linear,mean,leaky_relu,4,8,gcn,mlp,linear,4;123.0;0.252;0.282
generalized_linear,mean,leaky_relu,4,8,generalized_linear,sum,softplus,2;123.0;0.614;0.578
generalized_linear,mean,leaky_relu,6,128,gat,mean,sigmoid,2;19.0;0.264;0.269
generalized_linear,mean,leaky_relu,6,128,gat_sym,sum,leaky_relu,1;42.0;0.172;0.215
generalized_linear,mean,leaky_relu,6,128,generalized_linear,sum,elu,2;10.0;0.642;0.643
generalized_linear,mean,leaky_relu,6,128,linear,max,leaky_relu,1;19.0;0.188;0.16899999999999998
generalized_linear,mean,leaky_relu,6,16,gat_sym,sum,leaky_relu,6;42.0;0.194;0.219
generalized_linear,mean,leaky_relu,6,256,gat_sym,sum,linear,8;42.0;0.172;0.193
generalized_linear,mean,leaky_relu,6,256,generalized_linear,mlp,elu,8;42.0;0.602;0.59
generalized_linear,mean,leaky_relu,6,32,gat,sum,tanh,1;19.0;0.68;0.6990000000000001
generalized_linear,mean,leaky_relu,6,32,gcn,mean,elu,4;79.0;0.28600000000000003;0.269
generalized_linear,mean,leaky_relu,6,32,gcn,sum,linear,8;42.0;0.544;0.5489999999999999
generalized_linear,mean,leaky_relu,6,32,generalized_linear,sum,softplus,1;42.0;0.674;0.6709999999999999
generalized_linear,mean,leaky_relu,6,4,linear,mlp,leaky_relu,1;19.0;0.28600000000000003;0.263
generalized_linear,mean,leaky_relu,6,4,linear,mlp,sigmoid,4;79.0;0.25;0.269
generalized_linear,mean,leaky_relu,6,64,cos,sum,leaky_relu,1;42.0;0.14400000000000002;0.232
generalized_linear,mean,leaky_relu,6,64,generalized_linear,sum,softplus,1;42.0;0.6713333333333334;0.6596666666666666
generalized_linear,mean,leaky_relu,6,64,generalized_linear,sum,softplus,6;42.0;0.188;0.194
generalized_linear,mean,leaky_relu,6,64,linear,max,sigmoid,6;79.0;0.212;0.231
generalized_linear,mean,leaky_relu,6,8,cos,mlp,tanh,4;79.0;0.408;0.387
generalized_linear,mean,leaky_relu,8,16,linear,max,leaky_relu,2;123.0;0.192;0.247
generalized_linear,mean,leaky_relu,8,256,gat_sym,sum,linear,6;42.0;0.23;0.194
generalized_linear,mean,leaky_relu,8,32,gat_sym,sum,leaky_relu,6;10.0;0.168;0.231
generalized_linear,mean,leaky_relu,8,32,gcn,mlp,relu,2;79.0;0.19;0.171
generalized_linear,mean,leaky_relu,8,64,gcn,sum,linear,8;42.0;0.6579999999999999;0.6679999999999999
generalized_linear,mean,linear,1,128,const,sum,tanh,16;42.0;0.69;0.6990000000000001
generalized_linear,mean,linear,1,128,gat,sum,leaky_relu,2;79.0;0.508;0.535
generalized_linear,mean,linear,1,16,cos,sum,leaky_relu,2;10.0;0.518;0.503
generalized_linear,mean,linear,1,256,const,sum,elu,2;42.0;0.6940000000000001;0.6990000000000001
generalized_linear,mean,linear,1,256,cos,sum,relu6,4;42.0;0.574;0.5760000000000001
generalized_linear,mean,linear,1,32,cos,mlp,tanh,6;79.0;0.28600000000000003;0.34700000000000003
generalized_linear,mean,linear,1,32,gat_sym,sum,linear,1;42.0;0.644;0.6559999999999999
generalized_linear,mean,linear,1,32,gcn,sum,linear,8;42.0;0.318;0.343
generalized_linear,mean,linear,1,4,const,mlp,relu6,2;19.0;0.348;0.394
generalized_linear,mean,linear,1,4,const,sum,elu,2;10.0;0.562;0.594
generalized_linear,mean,linear,1,4,cos,sum,linear,1;42.0;0.3720000000000001;0.403
generalized_linear,mean,linear,1,4,cos,sum,linear,2;10.0;0.606;0.596
generalized_linear,mean,linear,1,4,gat_sym,sum,leaky_relu,1;123.0;0.292;0.406
generalized_linear,mean,linear,1,4,generalized_linear,sum,leaky_relu,2;10.0;0.28;0.358
generalized_linear,mean,linear,1,64,const,max,tanh,2;79.0;0.306;0.379
generalized_linear,mean,linear,1,64,const,sum,linear,1;42.0;0.69;0.695
generalized_linear,mean,linear,1,8,const,sum,linear,2;123.0;0.662;0.664
generalized_linear,mean,linear,1,8,gat,mean,leaky_relu,8;79.0;0.172;0.182
generalized_linear,mean,linear,1,8,generalized_linear,sum,softplus,16;42.0;0.36;0.428
generalized_linear,mean,linear,16,128,gat,mlp,softplus,16;79.0;0.442;0.471
generalized_linear,mean,linear,16,128,gcn,max,softplus,8;42.0;0.274;0.273
generalized_linear,mean,linear,16,16,gat,sum,sigmoid,8;79.0;0.166;0.191
generalized_linear,mean,linear,16,256,cos,mean,linear,6;10.0;0.258;0.269
generalized_linear,mean,linear,16,256,gat_sym,mlp,linear,1;19.0;0.638;0.613
generalized_linear,mean,linear,16,32,const,max,tanh,1;42.0;0.466;0.442
generalized_linear,mean,linear,16,32,cos,sum,softplus,6;79.0;0.168;0.194
generalized_linear,mean,linear,16,32,gat,mean,leaky_relu,8;42.0;0.29600000000000004;0.274
generalized_linear,mean,linear,16,32,generalized_linear,max,softplus,1;10.0;0.268;0.254
generalized_linear,mean,linear,16,8,gat,max,relu6,16;19.0;0.412;0.456
generalized_linear,mean,linear,2,128,cos,mean,tanh,6;19.0;0.326;0.316
generalized_linear,mean,linear,2,128,gat,sum,tanh,4;19.0;0.68;0.687
generalized_linear,mean,linear,2,128,gcn,sum,elu,16;42.0;0.574;0.5479999999999999
generalized_linear,mean,linear,2,16,const,sum,elu,2;19.0;0.708;0.711
generalized_linear,mean,linear,2,32,gat,mlp,softplus,1;123.0;0.56;0.5920000000000001
generalized_linear,mean,linear,2,32,gat_sym,sum,elu,1;123.0;0.662;0.6679999999999999
generalized_linear,mean,linear,2,4,generalized_linear,max,elu,1;10.0;0.488;0.496
generalized_linear,mean,linear,2,64,const,max,leaky_relu,8;42.0;0.546;0.506
generalized_linear,mean,linear,2,64,cos,sum,softplus,4;123.0;0.606;0.617
generalized_linear,mean,linear,2,64,linear,mlp,tanh,16;79.0;0.344;0.345
generalized_linear,mean,linear,2,8,cos,mlp,relu6,4;10.0;0.07400000000000001;0.16899999999999998
generalized_linear,mean,linear,2,8,gat,max,softplus,4;123.0;0.222;0.254
generalized_linear,mean,linear,4,16,gat,sum,elu,4;19.0;0.672;0.6579999999999999
generalized_linear,mean,linear,4,16,gat,sum,leaky_relu,16;42.0;0.188;0.16899999999999998
generalized_linear,mean,linear,4,16,gat_sym,sum,softplus,1;42.0;0.664;0.682
generalized_linear,mean,linear,4,256,gat_sym,max,relu6,16;19.0;0.502;0.487
generalized_linear,mean,linear,4,32,gat_sym,max,tanh,6;42.0;0.226;0.266
generalized_linear,mean,linear,4,32,gcn,mlp,linear,4;123.0;0.28800000000000003;0.293
generalized_linear,mean,linear,4,32,gcn,sum,relu,1;42.0;0.682;0.6829999999999999
generalized_linear,mean,linear,4,4,linear,mlp,linear,4;42.0;0.35200000000000004;0.354
generalized_linear,mean,linear,4,64,gat_sym,sum,linear,1;79.0;0.6779999999999999;0.6779999999999999
generalized_linear,mean,linear,4,64,generalized_linear,sum,tanh,1;42.0;0.698;0.706
generalized_linear,mean,linear,4,8,generalized_linear,sum,relu,2;19.0;0.688;0.6920000000000001
generalized_linear,mean,linear,6,16,cos,sum,relu6,6;79.0;0.2;0.215
generalized_linear,mean,linear,6,16,gat_sym,sum,linear,4;10.0;0.628;0.62
generalized_linear,mean,linear,6,16,linear,mlp,relu6,16;10.0;0.434;0.414
generalized_linear,mean,linear,6,256,generalized_linear,mlp,leaky_relu,2;10.0;0.262;0.247
generalized_linear,mean,linear,6,32,gat,sum,elu,4;19.0;0.6940000000000001;0.67
generalized_linear,mean,linear,6,32,gat,sum,linear,1;42.0;0.708;0.695
generalized_linear,mean,linear,6,32,gat,sum,linear,8;42.0;0.652;0.62
generalized_linear,mean,linear,6,32,gat_sym,sum,softplus,8;42.0;0.17;0.208
generalized_linear,mean,linear,6,64,const,mean,relu,6;42.0;0.212;0.231
generalized_linear,mean,linear,6,8,generalized_linear,sum,elu,8;123.0;0.6559999999999999;0.645
generalized_linear,mean,linear,6,8,linear,mean,tanh,1;42.0;0.376;0.415
generalized_linear,mean,linear,8,128,cos,sum,elu,2;19.0;0.672;0.6679999999999999
generalized_linear,mean,linear,8,128,gcn,sum,sigmoid,4;79.0;0.128;0.16399999999999998
generalized_linear,mean,linear,8,16,gat,mlp,sigmoid,6;10.0;0.258;0.277
generalized_linear,mean,linear,8,16,gat_sym,max,leaky_relu,8;10.0;0.38;0.35200000000000004
generalized_linear,mean,linear,8,256,gcn,mean,relu,8;19.0;0.204;0.197
generalized_linear,mean,linear,8,32,gat,sum,tanh,2;10.0;0.6940000000000001;0.705
generalized_linear,mean,linear,8,32,gcn,sum,relu,1;42.0;0.628;0.6459999999999999
generalized_linear,mean,linear,8,4,const,mean,softplus,4;19.0;0.188;0.182
generalized_linear,mean,linear,8,4,gat,mlp,tanh,1;10.0;0.388;0.472
generalized_linear,mean,linear,8,4,gcn,sum,relu,2;123.0;0.634;0.652
generalized_linear,mean,linear,8,64,generalized_linear,sum,relu6,4;42.0;0.22;0.174
generalized_linear,mean,linear,8,8,linear,mean,softplus,2;123.0;0.272;0.287
generalized_linear,mean,relu,1,128,generalized_linear,mean,leaky_relu,1;10.0;0.188;0.16899999999999998
generalized_linear,mean,relu,1,16,gat_sym,max,linear,8;42.0;0.208;0.246
generalized_linear,mean,relu,1,16,generalized_linear,max,softplus,2;123.0;0.27;0.243
generalized_linear,mean,relu,1,256,cos,mlp,relu,6;19.0;0.142;0.187
generalized_linear,mean,relu,1,256,gat,mlp,tanh,16;79.0;0.35;0.338
generalized_linear,mean,relu,1,32,generalized_linear,sum,sigmoid,1;19.0;0.15;0.196
generalized_linear,mean,relu,1,4,generalized_linear,mean,elu,4;42.0;0.28800000000000003;0.278
generalized_linear,mean,relu,1,64,gcn,sum,elu,8;10.0;0.402;0.405
generalized_linear,mean,relu,16,128,cos,mean,linear,2;79.0;0.26;0.25
generalized_linear,mean,relu,16,128,gcn,max,elu,4;123.0;0.472;0.5
generalized_linear,mean,relu,16,16,const,sum,leaky_relu,1;123.0;0.7;0.7190000000000001
generalized_linear,mean,relu,16,16,const,sum,softplus,1;123.0;0.698;0.7070000000000001
generalized_linear,mean,relu,16,256,const,mean,tanh,6;79.0;0.138;0.182
generalized_linear,mean,relu,16,32,cos,sum,tanh,6;123.0;0.7040000000000001;0.7020000000000001
generalized_linear,mean,relu,16,4,cos,sum,relu,6;42.0;0.14800000000000002;0.231
