arch;seed;val_score;test_score
gat,sum,tanh,2,64,linear,sum,sigmoid,6;79.0;0.628;0.639
gat,sum,tanh,2,8,cos,max,linear,8;19.0;0.192;0.389
gat,sum,tanh,2,8,cos,mlp,sigmoid,1;123.0;0.362;0.381
gat,sum,tanh,2,8,cos,sum,leaky_relu,1;10.0;0.8;0.8320000000000001
gat,sum,tanh,2,8,gat_sym,max,relu6,6;19.0;0.316;0.319
gat,sum,tanh,4,128,const,sum,linear,4;79.0;0.79;0.804
gat,sum,tanh,4,128,const,sum,tanh,2;79.0;0.7959999999999999;0.8079999999999999
gat,sum,tanh,4,128,linear,sum,linear,1;10.0;0.802;0.8320000000000001
gat,sum,tanh,4,16,const,sum,leaky_relu,1;10.0;0.7574285714285713;0.8035714285714287
gat,sum,tanh,4,16,const,sum,leaky_relu,2;10.0;0.77;0.809
gat,sum,tanh,4,16,const,sum,leaky_relu,4;10.0;0.7759999999999999;0.7979999999999999
gat,sum,tanh,4,16,const,sum,relu,1;10.0;0.773;0.8045
gat,sum,tanh,4,16,const,sum,softplus,1;10.0;0.758;0.799
gat,sum,tanh,4,16,const,sum,tanh,1;10.0;0.7789999999999999;0.808
gat,sum,tanh,4,16,const,sum,tanh,16;10.0;0.774;0.799
gat,sum,tanh,4,16,cos,sum,leaky_relu,1;10.0;0.7956666666666666;0.8368333333333333
gat,sum,tanh,4,16,cos,sum,leaky_relu,2;10.0;0.804;0.833
gat,sum,tanh,4,16,cos,sum,leaky_relu,4;10.0;0.794;0.829
gat,sum,tanh,4,16,cos,sum,linear,1;10.0;0.7879999999999999;0.8370000000000001
gat,sum,tanh,4,16,cos,sum,sigmoid,1;10.0;0.7959999999999999;0.8140000000000001
gat,sum,tanh,4,16,cos,sum,softplus,1;10.0;0.784;0.8320000000000001
gat,sum,tanh,4,16,cos,sum,tanh,1;10.0;0.8049999999999999;0.8320000000000001
gat,sum,tanh,4,16,gat,sum,leaky_relu,1;10.0;0.792;0.8320000000000001
gat,sum,tanh,4,16,gat,sum,leaky_relu,4;10.0;0.7959999999999999;0.8270000000000001
gat,sum,tanh,4,16,gat,sum,tanh,1;10.0;0.802;0.8370000000000001
gat,sum,tanh,4,16,gat,sum,tanh,8;10.0;0.79;0.821
gat,sum,tanh,4,16,gat_sym,sum,leaky_relu,1;10.0;0.8006666666666667;0.8296666666666667
gat,sum,tanh,4,16,gat_sym,sum,tanh,1;10.0;0.7859999999999999;0.8340000000000001
gat,sum,tanh,4,16,gcn,max,leaky_relu,1;10.0;0.7026666666666666;0.714
gat,sum,tanh,4,16,gcn,max,relu,1;10.0;0.534;0.5579999999999999
gat,sum,tanh,4,16,gcn,mean,leaky_relu,1;10.0;0.6427272727272727;0.6469999999999999
gat,sum,tanh,4,16,gcn,mean,leaky_relu,4;10.0;0.29733333333333334;0.30633333333333335
gat,sum,tanh,4,16,gcn,mean,linear,1;10.0;0.688;0.681
gat,sum,tanh,4,16,gcn,mean,relu6,1;10.0;0.7140000000000001;0.7120000000000001
gat,sum,tanh,4,16,gcn,mean,softplus,1;10.0;0.6579999999999999;0.631
gat,sum,tanh,4,16,gcn,mean,tanh,1;10.0;0.5653333333333332;0.6353333333333333
gat,sum,tanh,4,16,gcn,mean,tanh,16;10.0;0.152;0.388
gat,sum,tanh,4,16,gcn,mlp,leaky_relu,1;10.0;0.7531111111111112;0.7615555555555554
gat,sum,tanh,4,16,gcn,mlp,linear,1;10.0;0.73;0.722
gat,sum,tanh,4,16,gcn,sum,leaky_relu,1;10.0;0.8056200000000002;0.8164299999999995
gat,sum,tanh,4,16,gcn,sum,leaky_relu,16;10.0;0.799;0.8134999999999999
gat,sum,tanh,4,16,gcn,sum,leaky_relu,2;10.0;0.8048000000000002;0.8135999999999999
gat,sum,tanh,4,16,gcn,sum,leaky_relu,4;10.0;0.8036666666666665;0.8157222222222222
gat,sum,tanh,4,16,gcn,sum,leaky_relu,8;10.0;0.8017777777777779;0.8118888888888889
gat,sum,tanh,4,16,gcn,sum,linear,1;10.0;0.8056923076923077;0.8181923076923078
gat,sum,tanh,4,16,gcn,sum,linear,16;10.0;0.8;0.815
gat,sum,tanh,4,16,gcn,sum,linear,4;10.0;0.8049999999999999;0.8192499999999999
gat,sum,tanh,4,16,gcn,sum,relu,1;10.0;0.8046666666666669;0.8151666666666667
gat,sum,tanh,4,16,gcn,sum,relu,2;10.0;0.804;0.8170000000000001
gat,sum,tanh,4,16,gcn,sum,relu,4;10.0;0.604;0.624
gat,sum,tanh,4,16,gcn,sum,relu6,1;10.0;0.7822857142857141;0.7854285714285714
gat,sum,tanh,4,16,gcn,sum,relu6,4;10.0;0.518;0.508
gat,sum,tanh,4,16,gcn,sum,sigmoid,1;10.0;0.7957142857142857;0.812
gat,sum,tanh,4,16,gcn,sum,softplus,1;10.0;0.8079999999999999;0.816
gat,sum,tanh,4,16,gcn,sum,softplus,4;10.0;0.802;0.82
gat,sum,tanh,4,16,gcn,sum,tanh,1;10.0;0.8040399999999996;0.815
gat,sum,tanh,4,16,gcn,sum,tanh,16;10.0;0.8039999999999999;0.8130000000000001
gat,sum,tanh,4,16,gcn,sum,tanh,2;10.0;0.8029999999999999;0.8124999999999999
gat,sum,tanh,4,16,gcn,sum,tanh,4;10.0;0.8053333333333333;0.8140000000000001
gat,sum,tanh,4,16,gcn,sum,tanh,8;10.0;0.8019999999999999;0.8141999999999999
gat,sum,tanh,4,16,generalized_linear,sum,leaky_relu,1;10.0;0.793142857142857;0.8342857142857143
gat,sum,tanh,4,16,generalized_linear,sum,linear,4;10.0;0.794;0.833
gat,sum,tanh,4,16,generalized_linear,sum,tanh,1;10.0;0.794;0.8335
gat,sum,tanh,4,16,linear,max,elu,6;42.0;0.574;0.631
gat,sum,tanh,4,16,linear,sum,leaky_relu,1;10.0;0.79625;0.832125
gat,sum,tanh,4,16,linear,sum,relu6,1;10.0;0.794;0.8335
gat,sum,tanh,4,16,linear,sum,softplus,1;10.0;0.7979999999999999;0.831
gat,sum,tanh,4,16,linear,sum,tanh,1;10.0;0.797;0.8320000000000001
gat,sum,tanh,4,256,cos,sum,leaky_relu,1;10.0;0.79;0.8290000000000001
gat,sum,tanh,4,256,gat,sum,leaky_relu,1;10.0;0.78;0.8220000000000001
gat,sum,tanh,4,256,gat_sym,max,leaky_relu,1;10.0;0.742;0.7659999999999999
gat,sum,tanh,4,256,gat_sym,mlp,leaky_relu,1;10.0;0.746;0.7695000000000001
gat,sum,tanh,4,256,gat_sym,sum,leaky_relu,1;10.0;0.7971999999999998;0.8280666666666666
gat,sum,tanh,4,256,gat_sym,sum,leaky_relu,2;10.0;0.802;0.8270000000000001
gat,sum,tanh,4,256,gat_sym,sum,leaky_relu,8;10.0;0.8029999999999999;0.8215
gat,sum,tanh,4,256,gat_sym,sum,linear,1;10.0;0.7979999999999999;0.818
gat,sum,tanh,4,256,gat_sym,sum,relu,1;10.0;0.794;0.818
gat,sum,tanh,4,256,gat_sym,sum,tanh,1;10.0;0.7979999999999999;0.825
gat,sum,tanh,4,256,gcn,max,leaky_relu,1;10.0;0.738;0.738
gat,sum,tanh,4,256,gcn,sum,leaky_relu,1;10.0;0.8010476190476188;0.8130952380952381
gat,sum,tanh,4,256,gcn,sum,leaky_relu,16;10.0;0.802;0.809
gat,sum,tanh,4,256,gcn,sum,leaky_relu,4;10.0;0.804;0.815
gat,sum,tanh,4,256,gcn,sum,tanh,1;10.0;0.8045;0.8164999999999999
gat,sum,tanh,4,32,const,sum,linear,2;19.0;0.778;0.8109999999999999
gat,sum,tanh,4,32,linear,mean,linear,2;19.0;0.76;0.753
gat,sum,tanh,4,4,const,sum,elu,1;19.0;0.762;0.807
gat,sum,tanh,4,4,gat_sym,sum,softplus,16;42.0;0.752;0.755
gat,sum,tanh,4,4,gcn,sum,leaky_relu,2;10.0;0.7969999999999999;0.812
gat,sum,tanh,4,4,gcn,sum,relu,1;10.0;0.8;0.8170000000000001
gat,sum,tanh,4,4,gcn,sum,tanh,1;10.0;0.794;0.8200000000000001
gat,sum,tanh,4,4,gcn,sum,tanh,8;10.0;0.802;0.8059999999999999
gat,sum,tanh,4,64,const,sum,relu,4;19.0;0.768;0.7979999999999999
gat,sum,tanh,4,64,const,sum,tanh,1;10.0;0.782;0.81
gat,sum,tanh,4,64,cos,mlp,linear,4;19.0;0.754;0.7559999999999999
gat,sum,tanh,4,64,gat,mlp,elu,2;79.0;0.752;0.7809999999999999
gat,sum,tanh,4,8,cos,mlp,relu,6;42.0;0.316;0.331
gat,sum,tanh,4,8,gat_sym,mean,relu,16;79.0;0.316;0.319
gat,sum,tanh,4,8,gat_sym,sum,leaky_relu,8;10.0;0.8;0.8320000000000001
gat,sum,tanh,4,8,gcn,mean,leaky_relu,1;10.0;0.608;0.624
gat,sum,tanh,4,8,gcn,sum,leaky_relu,1;10.0;0.8029999999999999;0.8205
gat,sum,tanh,4,8,gcn,sum,tanh,1;10.0;0.8;0.8170000000000001
gat,sum,tanh,4,8,gcn,sum,tanh,16;10.0;0.802;0.8140000000000001
gat,sum,tanh,6,16,const,mlp,relu6,1;123.0;0.782;0.7879999999999999
gat,sum,tanh,6,16,const,sum,linear,1;10.0;0.778;0.8079999999999999
gat,sum,tanh,6,16,const,sum,linear,8;10.0;0.782;0.802
gat,sum,tanh,6,16,cos,sum,linear,1;10.0;0.7959999999999999;0.8354999999999999
gat,sum,tanh,6,16,gat,sum,linear,1;10.0;0.79;0.833
gat,sum,tanh,6,16,gat_sym,mlp,sigmoid,1;79.0;0.472;0.6890000000000001
gat,sum,tanh,6,16,gcn,max,linear,1;10.0;0.612;0.6459999999999999
gat,sum,tanh,6,16,gcn,mean,linear,1;10.0;0.716;0.7410000000000001
gat,sum,tanh,6,16,gcn,mlp,linear,1;10.0;0.794;0.7909999999999999
gat,sum,tanh,6,16,gcn,sum,leaky_relu,1;10.0;0.8029999999999999;0.8156666666666665
gat,sum,tanh,6,16,gcn,sum,linear,1;10.0;0.8069230769230769;0.8173076923076923
gat,sum,tanh,6,16,gcn,sum,linear,16;10.0;0.8079999999999999;0.815
gat,sum,tanh,6,16,gcn,sum,linear,2;10.0;0.804;0.8220000000000001
gat,sum,tanh,6,16,gcn,sum,linear,8;10.0;0.8066666666666666;0.8163333333333332
gat,sum,tanh,6,16,gcn,sum,tanh,1;10.0;0.8;0.8135000000000001
gat,sum,tanh,6,16,generalized_linear,max,relu6,6;19.0;0.318;0.299
gat,sum,tanh,6,16,generalized_linear,sum,linear,1;10.0;0.7909999999999999;0.8365
gat,sum,tanh,6,16,linear,sum,linear,1;10.0;0.79;0.831
gat,sum,tanh,6,16,linear,sum,linear,8;10.0;0.7959999999999999;0.831
gat,sum,tanh,6,256,gat_sym,sum,leaky_relu,8;19.0;0.7979999999999999;0.821
gat,sum,tanh,6,256,gcn,sum,leaky_relu,1;10.0;0.8079999999999999;0.807
gat,sum,tanh,6,32,gat_sym,max,relu6,4;10.0;0.736;0.74
gat,sum,tanh,6,64,gat_sym,mlp,linear,4;19.0;0.7559999999999999;0.7609999999999999
gat,sum,tanh,6,64,generalized_linear,max,linear,16;79.0;0.6920000000000001;0.6950000000000001
gat,sum,tanh,6,64,generalized_linear,max,tanh,16;79.0;0.338;0.35100000000000003
gat,sum,tanh,6,64,linear,sum,linear,8;19.0;0.8;0.8340000000000001
gat,sum,tanh,6,8,const,mean,linear,16;19.0;0.58;0.621
gat,sum,tanh,6,8,const,mean,relu,4;19.0;0.6679999999999999;0.677
gat,sum,tanh,6,8,const,sum,elu,8;19.0;0.7959999999999999;0.8059999999999999
gat,sum,tanh,6,8,cos,sum,leaky_relu,16;42.0;0.8059999999999999;0.8240000000000001
gat,sum,tanh,6,8,gat_sym,mlp,sigmoid,4;42.0;0.16;0.3
gat,sum,tanh,8,128,gat_sym,max,softplus,2;42.0;0.732;0.75
gat,sum,tanh,8,16,const,sum,leaky_relu,1;10.0;0.78;0.7959999999999999
gat,sum,tanh,8,16,gcn,max,leaky_relu,1;10.0;0.738;0.726
gat,sum,tanh,8,16,gcn,mean,leaky_relu,1;10.0;0.7340000000000001;0.748
gat,sum,tanh,8,16,gcn,sum,leaky_relu,1;10.0;0.8031428571428573;0.8175714285714285
gat,sum,tanh,8,16,gcn,sum,leaky_relu,4;10.0;0.801;0.815
gat,sum,tanh,8,16,gcn,sum,relu6,1;10.0;0.79;0.7945
gat,sum,tanh,8,16,generalized_linear,sum,leaky_relu,1;10.0;0.7979999999999999;0.828
gat,sum,tanh,8,16,linear,sum,tanh,1;10.0;0.7979999999999999;0.831
gat,sum,tanh,8,256,gat_sym,sum,elu,1;19.0;0.802;0.8320000000000001
gat,sum,tanh,8,256,gcn,sum,leaky_relu,1;10.0;0.806;0.8130000000000001
gat,sum,tanh,8,256,gcn,sum,relu6,1;10.0;0.8;0.8170000000000001
gat,sum,tanh,8,32,linear,max,elu,8;10.0;0.682;0.6765
gat,sum,tanh,8,32,linear,sum,elu,4;10.0;0.802;0.831
gat,sum,tanh,8,4,const,max,tanh,2;79.0;0.5;0.468
gat,sum,tanh,8,4,gat,mlp,linear,16;10.0;0.684;0.67
gat,sum,tanh,8,4,linear,max,linear,2;19.0;0.75;0.76
gat,sum,tanh,8,4,linear,mean,softplus,4;19.0;0.496;0.451
gat,sum,tanh,8,64,cos,mlp,sigmoid,8;79.0;0.198;0.3
gat,sum,tanh,8,64,linear,sum,sigmoid,6;79.0;0.682;0.703
gat,sum,tanh,8,8,gat,sum,elu,1;10.0;0.812;0.836
gat_sym,max,elu,1,128,const,sum,linear,1;19.0;0.7659999999999999;0.784
gat_sym,max,elu,1,128,gat,mlp,softplus,16;123.0;0.594;0.59
gat_sym,max,elu,1,128,gcn,mean,leaky_relu,16;19.0;0.312;0.321
gat_sym,max,elu,1,128,linear,sum,leaky_relu,4;19.0;0.682;0.6890000000000001
gat_sym,max,elu,1,16,gat_sym,mlp,leaky_relu,4;19.0;0.398;0.382
gat_sym,max,elu,1,16,generalized_linear,max,leaky_relu,4;79.0;0.162;0.149
gat_sym,max,elu,1,256,gcn,sum,softplus,8;123.0;0.7040000000000001;0.72
gat_sym,max,elu,1,32,gat_sym,sum,sigmoid,1;42.0;0.5579999999999999;0.634
gat_sym,max,elu,1,4,gat_sym,mean,relu6,2;79.0;0.122;0.13
gat_sym,max,elu,1,4,generalized_linear,mean,relu6,2;19.0;0.28;0.305
gat_sym,max,elu,1,4,linear,max,linear,1;10.0;0.18600000000000005;0.319
gat_sym,max,elu,1,64,const,sum,elu,8;19.0;0.764;0.794
gat_sym,max,elu,1,64,const,sum,tanh,2;19.0;0.7759999999999999;0.7879999999999999
gat_sym,max,elu,1,64,cos,sum,elu,1;19.0;0.7559999999999999;0.765
gat_sym,max,elu,16,128,gcn,sum,elu,8;10.0;0.7340000000000001;0.767
gat_sym,max,elu,16,128,generalized_linear,max,relu,8;42.0;0.316;0.319
gat_sym,max,elu,16,128,linear,max,sigmoid,16;79.0;0.316;0.319
gat_sym,max,elu,16,16,gcn,mlp,relu6,16;19.0;0.122;0.13
gat_sym,max,elu,16,32,gat,sum,linear,8;123.0;0.754;0.758
gat_sym,max,elu,16,32,gcn,sum,linear,16;123.0;0.7759999999999999;0.792
gat_sym,max,elu,16,4,cos,mlp,relu,16;10.0;0.414;0.473
gat_sym,max,elu,16,4,gcn,mlp,tanh,16;42.0;0.426;0.435
gat_sym,max,elu,16,8,gcn,max,relu6,8;123.0;0.262;0.28500000000000003
gat_sym,max,elu,2,128,generalized_linear,sum,tanh,1;79.0;0.7659999999999999;0.794
gat_sym,max,elu,2,16,gat_sym,sum,relu,1;42.0;0.748;0.777
gat_sym,max,elu,2,256,const,mlp,leaky_relu,4;19.0;0.736;0.7559999999999999
gat_sym,max,elu,2,256,gat_sym,mean,relu6,4;123.0;0.122;0.13
gat_sym,max,elu,2,256,generalized_linear,max,leaky_relu,6;42.0;0.162;0.149
gat_sym,max,elu,2,256,linear,mlp,elu,1;123.0;0.728;0.723
gat_sym,max,elu,2,32,gat_sym,sum,leaky_relu,16;10.0;0.6559999999999999;0.675
gat_sym,max,elu,2,32,gcn,max,leaky_relu,6;123.0;0.156;0.14400000000000002
gat_sym,max,elu,2,32,gcn,mean,sigmoid,16;79.0;0.162;0.15
gat_sym,max,elu,2,32,gcn,sum,sigmoid,1;42.0;0.688;0.6829999999999999
gat_sym,max,elu,2,32,gcn,sum,softplus,6;123.0;0.682;0.7090000000000001
gat_sym,max,elu,2,64,gcn,max,relu6,16;123.0;0.156;0.14400000000000002
gat_sym,max,elu,2,8,gat_sym,mlp,elu,1;79.0;0.682;0.695
gat_sym,max,elu,2,8,generalized_linear,sum,linear,2;123.0;0.722;0.7509999999999999
gat_sym,max,elu,2,8,linear,mlp,leaky_relu,6;123.0;0.408;0.402
gat_sym,max,elu,4,128,gat_sym,mean,leaky_relu,16;10.0;0.316;0.319
gat_sym,max,elu,4,16,const,mlp,elu,1;10.0;0.6779999999999999;0.713
gat_sym,max,elu,4,16,gat_sym,mean,linear,1;10.0;0.664;0.685
gat_sym,max,elu,4,16,generalized_linear,mlp,relu,2;10.0;0.474;0.508
gat_sym,max,elu,4,16,linear,sum,elu,4;10.0;0.768;0.794
gat_sym,max,elu,4,256,const,mean,relu6,6;79.0;0.7240000000000001;0.735
gat_sym,max,elu,4,32,const,sum,elu,1;19.0;0.774;0.7929999999999999
gat_sym,max,elu,4,64,const,sum,elu,4;42.0;0.764;0.774
gat_sym,max,elu,4,64,const,sum,tanh,1;19.0;0.782;0.8170000000000001
gat_sym,max,elu,4,64,gat,mean,relu6,2;79.0;0.09;0.149
gat_sym,max,elu,4,64,generalized_linear,sum,elu,4;10.0;0.7659999999999999;0.7829999999999999
gat_sym,max,elu,4,8,cos,mean,sigmoid,2;19.0;0.122;0.149
gat_sym,max,elu,4,8,cos,sum,elu,1;10.0;0.764;0.79
gat_sym,max,elu,4,8,gat,mlp,softplus,4;79.0;0.6679999999999999;0.6609999999999999
gat_sym,max,elu,6,16,linear,sum,elu,4;79.0;0.764;0.765
gat_sym,max,elu,6,256,const,sum,tanh,6;10.0;0.7659999999999999;0.77
gat_sym,max,elu,6,256,gat,mean,elu,4;123.0;0.574;0.562
gat_sym,max,elu,6,256,generalized_linear,max,relu6,4;42.0;0.122;0.149
gat_sym,max,elu,6,256,linear,mean,leaky_relu,16;79.0;0.14800000000000002;0.319
gat_sym,max,elu,6,32,const,sum,relu,1;19.0;0.77;0.799
gat_sym,max,elu,6,32,cos,sum,softplus,16;10.0;0.7559999999999999;0.7559999999999999
gat_sym,max,elu,6,32,gcn,mlp,leaky_relu,2;79.0;0.696;0.722
gat_sym,max,elu,6,4,const,max,sigmoid,8;10.0;0.136;0.151
gat_sym,max,elu,6,4,generalized_linear,max,linear,2;42.0;0.628;0.614
gat_sym,max,elu,6,64,cos,mlp,relu,16;19.0;0.162;0.149
gat_sym,max,elu,6,8,gat,sum,relu6,6;79.0;0.7559999999999999;0.777
gat_sym,max,elu,6,8,gcn,max,leaky_relu,4;79.0;0.422;0.42
gat_sym,max,elu,6,8,linear,sum,tanh,1;123.0;0.7759999999999999;0.795
gat_sym,max,elu,8,128,gat,mlp,tanh,8;42.0;0.56;0.602
gat_sym,max,elu,8,128,gat_sym,max,relu,6;42.0;0.316;0.319
gat_sym,max,elu,8,256,generalized_linear,sum,leaky_relu,4;10.0;0.748;0.772
gat_sym,max,elu,8,32,const,sum,relu6,16;19.0;0.764;0.7759999999999999
gat_sym,max,elu,8,32,cos,max,tanh,8;123.0;0.184;0.319
gat_sym,max,elu,8,32,cos,mlp,relu,4;19.0;0.62;0.64
gat_sym,max,elu,8,4,cos,mean,elu,16;123.0;0.382;0.418
gat_sym,max,elu,8,4,gat,max,elu,6;19.0;0.418;0.424
gat_sym,max,elu,8,8,const,sum,elu,1;10.0;0.762;0.795
gat_sym,max,elu,8,8,cos,max,tanh,8;79.0;0.3720000000000001;0.403
gat_sym,max,elu,8,8,gat_sym,mean,relu6,6;42.0;0.402;0.383
gat_sym,max,elu,8,8,linear,mean,linear,6;123.0;0.584;0.5870000000000001
gat_sym,max,elu,8,8,linear,sum,linear,1;10.0;0.768;0.787
gat_sym,max,leaky_relu,1,16,generalized_linear,sum,softplus,2;42.0;0.6459999999999999;0.6659999999999999
gat_sym,max,leaky_relu,1,256,generalized_linear,mlp,softplus,4;19.0;0.5579999999999999;0.5760000000000001
gat_sym,max,leaky_relu,1,4,cos,sum,elu,16;10.0;0.058;0.063
gat_sym,max,leaky_relu,1,4,generalized_linear,max,softplus,6;10.0;0.122;0.13
gat_sym,max,leaky_relu,1,4,linear,mean,leaky_relu,2;123.0;0.384;0.381
gat_sym,max,leaky_relu,1,64,const,mean,relu6,16;79.0;0.156;0.14400000000000002
gat_sym,max,leaky_relu,1,64,linear,sum,linear,1;10.0;0.7559999999999999;0.778
gat_sym,max,leaky_relu,1,8,gat_sym,max,sigmoid,1;10.0;0.166;0.37
gat_sym,max,leaky_relu,1,8,linear,mlp,sigmoid,8;123.0;0.248;0.242
gat_sym,max,leaky_relu,16,16,cos,max,elu,1;10.0;0.684;0.6940000000000001
gat_sym,max,leaky_relu,16,16,generalized_linear,mean,linear,8;19.0;0.428;0.43
gat_sym,max,leaky_relu,16,256,gat,sum,sigmoid,2;79.0;0.258;0.269
gat_sym,max,leaky_relu,16,256,generalized_linear,sum,linear,6;19.0;0.748;0.7559999999999999
gat_sym,max,leaky_relu,16,256,linear,mlp,leaky_relu,8;123.0;0.16399999999999998;0.159
gat_sym,max,leaky_relu,16,4,gcn,mean,relu,6;19.0;0.28800000000000003;0.319
gat_sym,max,leaky_relu,16,64,gcn,max,relu,4;19.0;0.162;0.155
gat_sym,max,leaky_relu,16,64,generalized_linear,sum,elu,16;19.0;0.77;0.773
gat_sym,max,leaky_relu,16,8,gcn,max,relu6,8;42.0;0.126;0.16699999999999998
gat_sym,max,leaky_relu,16,8,gcn,mean,leaky_relu,1;10.0;0.156;0.14400000000000002
gat_sym,max,leaky_relu,2,128,gat_sym,mean,tanh,8;79.0;0.35;0.333
gat_sym,max,leaky_relu,2,128,gcn,mlp,softplus,4;10.0;0.52;0.544
gat_sym,max,leaky_relu,2,128,generalized_linear,max,sigmoid,2;79.0;0.114;0.103
gat_sym,max,leaky_relu,2,16,linear,mean,linear,1;79.0;0.516;0.514
gat_sym,max,leaky_relu,2,256,generalized_linear,sum,elu,2;123.0;0.752;0.7659999999999999
gat_sym,max,leaky_relu,2,32,generalized_linear,mlp,sigmoid,4;123.0;0.17600000000000002;0.341
gat_sym,max,leaky_relu,2,4,const,sum,elu,2;42.0;0.302;0.421
gat_sym,max,leaky_relu,2,8,const,mean,relu,2;42.0;0.122;0.14400000000000002
gat_sym,max,leaky_relu,2,8,gat,mlp,tanh,1;10.0;0.494;0.473
gat_sym,max,leaky_relu,4,128,gat,sum,elu,1;10.0;0.7440000000000001;0.787
gat_sym,max,leaky_relu,4,128,gat,sum,elu,6;10.0;0.754;0.769
gat_sym,max,leaky_relu,4,128,gat_sym,mlp,leaky_relu,16;79.0;0.5720000000000001;0.5539999999999999
gat_sym,max,leaky_relu,4,128,generalized_linear,mlp,elu,8;42.0;0.75;0.7440000000000001
gat_sym,max,leaky_relu,4,16,cos,sum,elu,8;19.0;0.75;0.748
gat_sym,max,leaky_relu,4,16,gat_sym,mlp,linear,1;42.0;0.75;0.753
gat_sym,max,leaky_relu,4,256,const,max,leaky_relu,6;123.0;0.736;0.728
gat_sym,max,leaky_relu,4,256,const,sum,tanh,1;123.0;0.768;0.792
gat_sym,max,leaky_relu,4,256,cos,mean,linear,2;19.0;0.6559999999999999;0.6809999999999999
gat_sym,max,leaky_relu,4,256,gat_sym,mlp,elu,6;19.0;0.718;0.736
gat_sym,max,leaky_relu,4,256,linear,sum,tanh,2;10.0;0.7759999999999999;0.792
gat_sym,max,leaky_relu,4,4,gat,mean,elu,6;19.0;0.264;0.281
gat_sym,max,leaky_relu,4,64,gat,mlp,relu,1;19.0;0.65;0.706
gat_sym,max,leaky_relu,4,64,gat_sym,sum,linear,6;19.0;0.76;0.77
gat_sym,max,leaky_relu,4,64,gcn,mlp,elu,2;123.0;0.752;0.753
gat_sym,max,leaky_relu,4,64,generalized_linear,sum,elu,2;19.0;0.764;0.782
gat_sym,max,leaky_relu,4,8,const,sum,linear,1;10.0;0.762;0.7909999999999999
gat_sym,max,leaky_relu,4,8,gat,mean,elu,8;79.0;0.224;0.235
gat_sym,max,leaky_relu,4,8,gat,mean,relu,16;19.0;0.162;0.149
gat_sym,max,leaky_relu,4,8,linear,sum,linear,1;10.0;0.764;0.754
gat_sym,max,leaky_relu,6,128,cos,mlp,tanh,6;79.0;0.644;0.644
gat_sym,max,leaky_relu,6,128,gat_sym,max,relu6,6;123.0;0.19;0.255
gat_sym,max,leaky_relu,6,16,const,mlp,linear,1;79.0;0.708;0.726
gat_sym,max,leaky_relu,6,16,linear,max,elu,1;42.0;0.5720000000000001;0.551
gat_sym,max,leaky_relu,6,256,linear,mlp,sigmoid,16;79.0;0.278;0.314
gat_sym,max,leaky_relu,6,32,gat,mean,relu,2;123.0;0.154;0.319
gat_sym,max,leaky_relu,6,4,linear,mean,sigmoid,1;10.0;0.316;0.319
gat_sym,max,leaky_relu,6,64,gat_sym,mlp,elu,16;79.0;0.708;0.7190000000000001
gat_sym,max,leaky_relu,6,64,gat_sym,sum,linear,8;19.0;0.7879999999999999;0.7809999999999999
gat_sym,max,leaky_relu,6,8,gat_sym,sum,linear,1;79.0;0.772;0.784
gat_sym,max,leaky_relu,6,8,generalized_linear,mlp,leaky_relu,6;42.0;0.6759999999999999;0.6679999999999999
gat_sym,max,leaky_relu,8,128,gcn,sum,elu,1;123.0;0.774;0.79
gat_sym,max,leaky_relu,8,16,cos,mean,sigmoid,2;19.0;0.12;0.139
gat_sym,max,leaky_relu,8,16,generalized_linear,sum,linear,8;42.0;0.76;0.7909999999999999
gat_sym,max,leaky_relu,8,256,cos,mlp,leaky_relu,2;42.0;0.718;0.7120000000000001
gat_sym,max,leaky_relu,8,256,gcn,mlp,elu,1;123.0;0.742;0.763
gat_sym,max,leaky_relu,8,32,gat,sum,linear,2;10.0;0.752;0.782
gat_sym,max,leaky_relu,8,32,gcn,max,linear,1;42.0;0.6559999999999999;0.6579999999999999
gat_sym,max,leaky_relu,8,64,gcn,max,sigmoid,1;19.0;0.142;0.22
gat_sym,max,leaky_relu,8,8,gat,mlp,linear,6;79.0;0.652;0.662
gat_sym,max,linear,1,128,generalized_linear,mlp,relu,1;10.0;0.6459999999999999;0.674
gat_sym,max,linear,1,16,gat,mean,tanh,8;123.0;0.324;0.34600000000000003
gat_sym,max,linear,1,16,generalized_linear,max,tanh,6;19.0;0.33199999999999996;0.361
gat_sym,max,linear,1,16,generalized_linear,mlp,tanh,2;19.0;0.334;0.302
gat_sym,max,linear,1,16,linear,mlp,sigmoid,16;79.0;0.248;0.242
gat_sym,max,linear,1,256,gat,mean,linear,2;79.0;0.37;0.407
gat_sym,max,linear,1,256,gat,mlp,sigmoid,4;42.0;0.22;0.29
gat_sym,max,linear,1,32,const,sum,relu,6;19.0;0.736;0.763
gat_sym,max,linear,1,4,generalized_linear,mean,tanh,1;19.0;0.306;0.334
gat_sym,max,linear,1,64,const,sum,elu,2;19.0;0.732;0.7829999999999999
gat_sym,max,linear,1,64,gat_sym,sum,softplus,2;123.0;0.7340000000000001;0.7509999999999999
gat_sym,max,linear,1,64,generalized_linear,max,elu,4;123.0;0.398;0.4195
gat_sym,max,linear,1,64,generalized_linear,sum,elu,4;10.0;0.728;0.743
gat_sym,max,linear,1,8,gat,sum,linear,4;10.0;0.546;0.5479999999999999
gat_sym,max,linear,1,8,gat_sym,sum,linear,6;123.0;0.302;0.29600000000000004
