arch;seed;val_score;test_score
gat_sym,mean,tanh,4,32,gcn,sum,linear,2;123.0;0.698;0.665
gat_sym,mean,tanh,4,4,const,mean,relu6,8;123.0;0.196;0.18
gat_sym,mean,tanh,4,4,cos,max,relu6,1;42.0;0.388;0.413
gat_sym,mean,tanh,4,4,cos,mean,relu,2;19.0;0.416;0.413
gat_sym,mean,tanh,4,64,generalized_linear,max,sigmoid,2;42.0;0.388;0.413
gat_sym,mean,tanh,4,64,generalized_linear,mean,tanh,1;19.0;0.388;0.413
gat_sym,mean,tanh,4,64,linear,sum,linear,6;10.0;0.7440000000000001;0.74
gat_sym,mean,tanh,4,8,const,sum,tanh,4;10.0;0.792;0.7759999999999999
gat_sym,mean,tanh,4,8,linear,mlp,leaky_relu,16;42.0;0.342;0.413
gat_sym,mean,tanh,6,128,generalized_linear,sum,tanh,16;10.0;0.78;0.777
gat_sym,mean,tanh,6,16,generalized_linear,mlp,relu6,1;42.0;0.416;0.407
gat_sym,mean,tanh,6,16,generalized_linear,sum,elu,6;19.0;0.772;0.7440000000000001
gat_sym,mean,tanh,6,16,linear,max,tanh,1;10.0;0.388;0.413
gat_sym,mean,tanh,6,32,gcn,mean,relu6,8;19.0;0.416;0.466
gat_sym,mean,tanh,6,64,const,mean,softplus,2;42.0;0.388;0.413
gat_sym,mean,tanh,8,16,gat,mlp,elu,1;19.0;0.426;0.468
gat_sym,mean,tanh,8,16,gcn,sum,sigmoid,4;10.0;0.394;0.368
gat_sym,mean,tanh,8,16,linear,mlp,elu,8;19.0;0.416;0.462
gat_sym,mean,tanh,8,256,cos,max,softplus,4;19.0;0.412;0.416
gat_sym,mean,tanh,8,32,gat,sum,sigmoid,8;79.0;0.384;0.412
gat_sym,mean,tanh,8,32,linear,mean,relu6,6;19.0;0.426;0.452
gat_sym,mean,tanh,8,4,const,max,softplus,2;79.0;0.414;0.412
gat_sym,mean,tanh,8,64,const,sum,elu,4;19.0;0.768;0.769
gat_sym,mlp,elu,1,128,const,sum,linear,8;123.0;0.726;0.7070000000000001
gat_sym,mlp,elu,1,128,cos,sum,tanh,16;79.0;0.812;0.8029999999999999
gat_sym,mlp,elu,1,128,gat_sym,max,softplus,6;79.0;0.7020000000000001;0.6779999999999999
gat_sym,mlp,elu,1,128,linear,sum,tanh,1;42.0;0.7879999999999999;0.772
gat_sym,mlp,elu,1,16,gat_sym,max,sigmoid,4;79.0;0.54;0.535
gat_sym,mlp,elu,1,16,linear,sum,linear,8;79.0;0.7759999999999999;0.732
gat_sym,mlp,elu,1,256,gat,mlp,relu,2;42.0;0.762;0.754
gat_sym,mlp,elu,1,256,gcn,sum,elu,8;10.0;0.716;0.7120000000000001
gat_sym,mlp,elu,1,256,generalized_linear,mean,elu,2;10.0;0.706;0.711
gat_sym,mlp,elu,1,32,const,sum,elu,1;42.0;0.758;0.731
gat_sym,mlp,elu,1,32,gat,max,softplus,2;79.0;0.742;0.758
gat_sym,mlp,elu,1,32,gat,mlp,tanh,2;123.0;0.562;0.603
gat_sym,mlp,elu,1,32,gat,sum,tanh,8;123.0;0.8;0.78
gat_sym,mlp,elu,1,4,linear,sum,linear,2;79.0;0.764;0.778
gat_sym,mlp,elu,1,4,linear,sum,tanh,6;42.0;0.71;0.69
gat_sym,mlp,elu,1,64,gat_sym,mean,sigmoid,16;42.0;0.56;0.537
gat_sym,mlp,elu,1,8,const,sum,tanh,2;79.0;0.628;0.612
gat_sym,mlp,elu,1,8,cos,max,leaky_relu,8;79.0;0.45;0.444
gat_sym,mlp,elu,1,8,gat_sym,sum,leaky_relu,16;19.0;0.602;0.617
gat_sym,mlp,elu,16,128,gat_sym,sum,relu,16;42.0;0.736;0.73
gat_sym,mlp,elu,16,128,generalized_linear,mean,softplus,2;79.0;0.77;0.7120000000000001
gat_sym,mlp,elu,16,16,generalized_linear,sum,tanh,8;19.0;0.7979999999999999;0.795
gat_sym,mlp,elu,16,256,gat,max,elu,1;19.0;0.0;0.0
gat_sym,mlp,elu,16,32,cos,sum,relu6,4;19.0;0.804;0.785
gat_sym,mlp,elu,16,4,const,mlp,linear,8;19.0;0.868;0.8640000000000001
gat_sym,mlp,elu,16,64,cos,sum,tanh,2;10.0;0.7979999999999999;0.789
gat_sym,mlp,elu,2,128,cos,mlp,sigmoid,2;123.0;0.544;0.541
gat_sym,mlp,elu,2,128,cos,sum,tanh,16;79.0;0.8;0.784
gat_sym,mlp,elu,2,16,gcn,sum,linear,8;123.0;0.74;0.7
gat_sym,mlp,elu,2,16,generalized_linear,sum,leaky_relu,2;123.0;0.758;0.75
gat_sym,mlp,elu,2,16,linear,sum,linear,2;79.0;0.7659999999999999;0.746
gat_sym,mlp,elu,2,256,gcn,sum,linear,2;79.0;0.748;0.738
gat_sym,mlp,elu,2,32,const,sum,tanh,4;10.0;0.784;0.779
gat_sym,mlp,elu,2,32,gat,sum,elu,2;123.0;0.774;0.773
gat_sym,mlp,elu,2,32,generalized_linear,sum,softplus,1;123.0;0.774;0.777
gat_sym,mlp,elu,2,32,linear,mlp,softplus,1;79.0;0.762;0.7509999999999999
gat_sym,mlp,elu,2,32,linear,sum,elu,16;79.0;0.75;0.723
gat_sym,mlp,elu,2,4,const,mean,linear,2;19.0;0.85;0.852
gat_sym,mlp,elu,2,4,const,mlp,elu,4;42.0;0.706;0.69
gat_sym,mlp,elu,2,4,gat_sym,mean,elu,2;79.0;0.414;0.49
gat_sym,mlp,elu,2,64,const,sum,elu,4;10.0;0.7140000000000001;0.7070000000000001
gat_sym,mlp,elu,2,64,cos,sum,sigmoid,16;79.0;0.7979999999999999;0.784
gat_sym,mlp,elu,2,64,generalized_linear,max,elu,4;19.0;0.446;0.482
gat_sym,mlp,elu,2,8,const,sum,tanh,2;10.0;0.792;0.775
gat_sym,mlp,elu,2,8,cos,sum,tanh,2;42.0;0.778;0.79
gat_sym,mlp,elu,2,8,linear,max,sigmoid,6;123.0;0.5479999999999999;0.532
gat_sym,mlp,elu,4,128,gat,sum,sigmoid,1;79.0;0.782;0.7829999999999999
gat_sym,mlp,elu,4,256,cos,mean,leaky_relu,4;42.0;0.774;0.768
gat_sym,mlp,elu,4,256,gat,mean,tanh,1;19.0;0.7559999999999999;0.7809999999999999
gat_sym,mlp,elu,4,32,cos,sum,relu6,2;42.0;0.772;0.7659999999999999
gat_sym,mlp,elu,4,32,gat,sum,elu,16;42.0;0.7759999999999999;0.763
gat_sym,mlp,elu,4,32,gcn,sum,tanh,1;123.0;0.7859999999999999;0.774
gat_sym,mlp,elu,4,4,cos,sum,elu,1;42.0;0.768;0.7509999999999999
gat_sym,mlp,elu,4,64,const,sum,linear,6;42.0;0.764;0.763
gat_sym,mlp,elu,4,64,cos,sum,linear,6;19.0;0.774;0.7440000000000001
gat_sym,mlp,elu,4,8,const,sum,tanh,2;19.0;0.792;0.772
gat_sym,mlp,elu,4,8,gat,sum,linear,4;42.0;0.784;0.757
gat_sym,mlp,elu,4,8,generalized_linear,sum,elu,4;19.0;0.75;0.736
gat_sym,mlp,elu,4,8,generalized_linear,sum,tanh,4;19.0;0.7879999999999999;0.785
gat_sym,mlp,elu,6,128,gcn,sum,relu,2;10.0;0.742;0.715
gat_sym,mlp,elu,6,16,generalized_linear,mlp,relu6,1;79.0;0.416;0.404
gat_sym,mlp,elu,6,4,const,mlp,elu,8;19.0;0.8740000000000001;0.8540000000000001
gat_sym,mlp,elu,6,4,gcn,sum,leaky_relu,16;123.0;0.388;0.413
gat_sym,mlp,elu,6,4,generalized_linear,max,softplus,8;79.0;0.442;0.472
gat_sym,mlp,elu,6,4,linear,mlp,relu6,16;123.0;0.7589999999999999;0.7415
gat_sym,mlp,elu,6,64,generalized_linear,mlp,linear,2;123.0;0.76;0.778
gat_sym,mlp,elu,6,64,linear,sum,relu,2;42.0;0.7759999999999999;0.769
gat_sym,mlp,elu,6,8,gat_sym,mlp,tanh,6;19.0;0.748;0.74
gat_sym,mlp,elu,6,8,gcn,sum,tanh,4;10.0;0.7879999999999999;0.7859999999999999
gat_sym,mlp,elu,8,128,generalized_linear,sum,linear,4;42.0;0.752;0.755
gat_sym,mlp,elu,8,128,linear,sum,elu,4;123.0;0.748;0.7509999999999999
gat_sym,mlp,elu,8,16,cos,max,elu,2;123.0;0.76;0.7290000000000001
gat_sym,mlp,elu,8,16,cos,sum,relu,6;10.0;0.79;0.769
gat_sym,mlp,elu,8,16,gat_sym,sum,tanh,6;123.0;0.7959999999999999;0.787
gat_sym,mlp,elu,8,256,gat,sum,elu,8;123.0;0.736;0.726
gat_sym,mlp,elu,8,32,gat,mlp,softplus,4;123.0;0.7040000000000001;0.6859999999999999
gat_sym,mlp,elu,8,32,gat_sym,mean,linear,1;42.0;0.736;0.7190000000000001
gat_sym,mlp,elu,8,32,gat_sym,sum,elu,8;42.0;0.782;0.765
gat_sym,mlp,elu,8,32,gcn,sum,softplus,1;123.0;0.75;0.736
gat_sym,mlp,elu,8,32,linear,max,softplus,6;42.0;0.664;0.6920000000000001
gat_sym,mlp,elu,8,4,const,mlp,elu,4;42.0;0.7659999999999999;0.76
gat_sym,mlp,elu,8,4,gat_sym,mean,linear,6;79.0;0.514;0.5175000000000001
gat_sym,mlp,elu,8,4,gat_sym,sum,linear,2;42.0;0.784;0.778
gat_sym,mlp,elu,8,4,gcn,max,relu,2;19.0;0.856;0.868
gat_sym,mlp,elu,8,64,gat,sum,tanh,6;10.0;0.7959999999999999;0.787
gat_sym,mlp,elu,8,64,gat_sym,max,relu6,16;42.0;0.388;0.413
gat_sym,mlp,elu,8,64,gat_sym,max,softplus,16;42.0;0.6579999999999999;0.652
gat_sym,mlp,elu,8,64,generalized_linear,max,softplus,16;42.0;0.76;0.7559999999999999
gat_sym,mlp,elu,8,64,linear,max,softplus,16;42.0;0.7613333333333333;0.7599999999999999
gat_sym,mlp,elu,8,8,gat_sym,mlp,tanh,2;79.0;0.884;0.888
gat_sym,mlp,elu,8,8,gat_sym,sum,sigmoid,4;19.0;0.7759999999999999;0.7929999999999999
gat_sym,mlp,elu,8,8,linear,sum,sigmoid,6;19.0;0.7959999999999999;0.7959999999999999
gat_sym,mlp,leaky_relu,1,16,gat_sym,mean,tanh,16;123.0;0.416;0.407
gat_sym,mlp,leaky_relu,1,256,gat,mean,relu6,6;42.0;0.416;0.407
gat_sym,mlp,leaky_relu,1,32,gat_sym,max,relu6,16;19.0;0.388;0.413
gat_sym,mlp,leaky_relu,1,4,const,sum,linear,4;42.0;0.5820000000000001;0.607
gat_sym,mlp,leaky_relu,1,4,gat_sym,sum,relu6,16;42.0;0.5479999999999999;0.531
gat_sym,mlp,leaky_relu,1,4,gat_sym,sum,softplus,8;123.0;0.574;0.56
gat_sym,mlp,leaky_relu,1,4,gcn,mlp,relu6,2;42.0;0.196;0.18
gat_sym,mlp,leaky_relu,1,64,gcn,mean,linear,1;42.0;0.584;0.552
gat_sym,mlp,leaky_relu,1,8,const,sum,relu6,4;42.0;0.71;0.716
gat_sym,mlp,leaky_relu,1,8,generalized_linear,mean,sigmoid,6;123.0;0.388;0.413
gat_sym,mlp,leaky_relu,1,8,generalized_linear,sum,leaky_relu,4;42.0;0.5379999999999999;0.5479999999999999
gat_sym,mlp,leaky_relu,1,8,generalized_linear,sum,linear,6;123.0;0.784;0.78
gat_sym,mlp,leaky_relu,1,8,generalized_linear,sum,sigmoid,4;123.0;0.736;0.74
gat_sym,mlp,leaky_relu,16,128,cos,mlp,elu,6;79.0;0.78;0.768
gat_sym,mlp,leaky_relu,16,128,gcn,max,linear,6;10.0;0.6779999999999999;0.626
gat_sym,mlp,leaky_relu,16,128,linear,max,tanh,16;19.0;0.458;0.442
gat_sym,mlp,leaky_relu,16,128,linear,sum,sigmoid,8;19.0;0.426;0.45
gat_sym,mlp,leaky_relu,16,16,gcn,sum,elu,4;79.0;0.882;0.8859999999999999
gat_sym,mlp,leaky_relu,16,256,const,mean,elu,2;19.0;0.0;0.0
gat_sym,mlp,leaky_relu,16,256,cos,mean,tanh,2;42.0;0.0;0.0
gat_sym,mlp,leaky_relu,16,256,generalized_linear,mean,linear,4;123.0;0.0;0.0
gat_sym,mlp,leaky_relu,16,32,gat_sym,mean,relu,1;19.0;0.392;0.426
gat_sym,mlp,leaky_relu,16,4,gat_sym,max,leaky_relu,8;10.0;0.6859999999999999;0.7020000000000001
gat_sym,mlp,leaky_relu,16,4,gat_sym,mlp,sigmoid,1;10.0;0.768;0.779
gat_sym,mlp,leaky_relu,16,4,gcn,max,elu,8;123.0;0.784;0.743
gat_sym,mlp,leaky_relu,16,64,const,mlp,relu,1;123.0;0.196;0.18
gat_sym,mlp,leaky_relu,16,8,gat,mlp,relu6,8;79.0;0.388;0.413
gat_sym,mlp,leaky_relu,2,128,cos,mlp,leaky_relu,8;42.0;0.388;0.413
gat_sym,mlp,leaky_relu,2,128,gat,mlp,relu6,16;42.0;0.504;0.55
gat_sym,mlp,leaky_relu,2,128,gcn,mlp,leaky_relu,4;42.0;0.404;0.413
gat_sym,mlp,leaky_relu,2,16,const,mlp,tanh,2;123.0;0.614;0.6205
gat_sym,mlp,leaky_relu,2,16,gat_sym,sum,linear,4;19.0;0.7859999999999999;0.779
gat_sym,mlp,leaky_relu,2,256,cos,sum,elu,4;123.0;0.782;0.765
gat_sym,mlp,leaky_relu,2,256,linear,sum,linear,6;79.0;0.758;0.725
gat_sym,mlp,leaky_relu,2,32,gat_sym,max,leaky_relu,4;79.0;0.6779999999999999;0.627
gat_sym,mlp,leaky_relu,2,8,gat,mean,softplus,2;79.0;0.594;0.584
gat_sym,mlp,leaky_relu,2,8,gat,sum,tanh,8;123.0;0.774;0.764
gat_sym,mlp,leaky_relu,2,8,gat_sym,sum,relu,8;123.0;0.78;0.7659999999999999
gat_sym,mlp,leaky_relu,2,8,gcn,mean,tanh,16;10.0;0.5479999999999999;0.519
gat_sym,mlp,leaky_relu,2,8,linear,sum,tanh,4;10.0;0.772;0.7759999999999999
gat_sym,mlp,leaky_relu,4,256,gat_sym,max,relu,6;79.0;0.846;0.8759999999999999
gat_sym,mlp,leaky_relu,4,32,generalized_linear,sum,linear,6;19.0;0.772;0.7659999999999999
gat_sym,mlp,leaky_relu,4,4,gat,sum,softplus,1;10.0;0.388;0.426
gat_sym,mlp,leaky_relu,4,64,const,sum,linear,6;79.0;0.736;0.725
gat_sym,mlp,leaky_relu,4,64,generalized_linear,mean,tanh,4;10.0;0.622;0.648
gat_sym,mlp,leaky_relu,4,8,const,max,relu,4;19.0;0.3720000000000001;0.4
gat_sym,mlp,leaky_relu,4,8,const,sum,tanh,1;10.0;0.7879999999999999;0.767
gat_sym,mlp,leaky_relu,4,8,cos,mlp,linear,8;19.0;0.622;0.59
gat_sym,mlp,leaky_relu,6,128,const,mean,linear,4;42.0;0.5820000000000001;0.56
gat_sym,mlp,leaky_relu,6,32,const,mean,relu,4;19.0;0.512;0.518
gat_sym,mlp,leaky_relu,6,8,gat,mean,elu,16;79.0;0.402;0.412
gat_sym,mlp,leaky_relu,8,128,gat,mlp,softplus,6;123.0;0.768;0.752
gat_sym,mlp,leaky_relu,8,16,gcn,max,elu,2;42.0;0.742;0.7090000000000001
gat_sym,mlp,leaky_relu,8,32,const,mean,relu6,1;19.0;0.196;0.18
gat_sym,mlp,leaky_relu,8,32,gat,mlp,leaky_relu,4;19.0;0.416;0.444
gat_sym,mlp,leaky_relu,8,32,gcn,mlp,linear,8;19.0;0.88;0.8859999999999999
gat_sym,mlp,linear,1,128,const,sum,tanh,2;79.0;0.8;0.7609999999999999
gat_sym,mlp,linear,1,128,gcn,sum,linear,1;123.0;0.728;0.725
gat_sym,mlp,linear,1,32,cos,mlp,relu,1;19.0;0.868;0.882
gat_sym,mlp,linear,1,32,gat,sum,elu,4;123.0;0.784;0.77
gat_sym,mlp,linear,1,32,gcn,sum,tanh,2;19.0;0.774;0.775
gat_sym,mlp,linear,1,4,cos,sum,elu,4;79.0;0.764;0.782
gat_sym,mlp,linear,1,4,gat_sym,mean,relu6,1;10.0;0.386;0.407
gat_sym,mlp,linear,1,4,linear,sum,tanh,1;42.0;0.7759999999999999;0.777
gat_sym,mlp,linear,1,64,linear,max,relu6,4;10.0;0.62;0.667
gat_sym,mlp,linear,1,8,generalized_linear,sum,tanh,2;19.0;0.78;0.7759999999999999
gat_sym,mlp,linear,16,128,const,sum,elu,8;79.0;0.416;0.464
gat_sym,mlp,linear,16,16,gat,max,leaky_relu,4;19.0;0.848;0.8859999999999999
gat_sym,mlp,linear,16,16,gcn,max,softplus,16;123.0;0.59;0.574
gat_sym,mlp,linear,16,16,generalized_linear,mean,linear,2;42.0;0.662;0.645
gat_sym,mlp,linear,16,256,const,max,leaky_relu,1;10.0;0.0;0.0
gat_sym,mlp,linear,16,256,cos,mlp,sigmoid,2;79.0;0.0;0.0
gat_sym,mlp,linear,16,256,cos,sum,sigmoid,2;42.0;0.0;0.0
gat_sym,mlp,linear,16,256,linear,sum,leaky_relu,1;123.0;0.0;0.0
gat_sym,mlp,linear,16,32,cos,sum,tanh,4;42.0;0.7959999999999999;0.7759999999999999
gat_sym,mlp,linear,16,4,cos,sum,elu,4;79.0;0.79;0.78
gat_sym,mlp,linear,16,4,generalized_linear,sum,linear,1;79.0;0.762;0.765
gat_sym,mlp,linear,16,8,linear,sum,relu,8;42.0;0.37;0.405
gat_sym,mlp,linear,2,128,cos,mean,elu,4;19.0;0.436;0.476
gat_sym,mlp,linear,2,128,gat_sym,sum,sigmoid,1;42.0;0.732;0.737
gat_sym,mlp,linear,2,128,gcn,sum,linear,2;19.0;0.736;0.722
gat_sym,mlp,linear,2,16,cos,sum,tanh,16;123.0;0.794;0.7959999999999999
gat_sym,mlp,linear,2,16,generalized_linear,sum,linear,1;123.0;0.772;0.759
gat_sym,mlp,linear,2,16,linear,mean,elu,4;19.0;0.428;0.454
gat_sym,mlp,linear,2,16,linear,mean,relu,16;10.0;0.196;0.18
gat_sym,mlp,linear,2,256,gat,mean,sigmoid,6;42.0;0.564;0.539
gat_sym,mlp,linear,2,256,linear,mean,relu6,1;42.0;0.416;0.407
gat_sym,mlp,linear,2,32,gat_sym,mean,relu,6;10.0;0.416;0.407
gat_sym,mlp,linear,2,32,gat_sym,sum,tanh,2;79.0;0.7879999999999999;0.779
gat_sym,mlp,linear,2,32,linear,sum,elu,2;123.0;0.752;0.754
gat_sym,mlp,linear,2,4,cos,sum,relu,6;79.0;0.872;0.892
gat_sym,mlp,linear,2,4,cos,sum,sigmoid,1;10.0;0.78;0.7959999999999999
gat_sym,mlp,linear,2,4,gcn,sum,linear,4;42.0;0.7659999999999999;0.757
gat_sym,mlp,linear,2,64,cos,max,relu6,4;19.0;0.85;0.884
gat_sym,mlp,linear,2,64,gat,sum,tanh,4;10.0;0.802;0.7859999999999999
gat_sym,mlp,linear,2,8,const,sum,tanh,2;123.0;0.8079999999999999;0.7809999999999999
gat_sym,mlp,linear,2,8,gat,mean,linear,8;123.0;0.5479999999999999;0.547
gat_sym,mlp,linear,2,8,gat,mean,tanh,8;123.0;0.78;0.769
gat_sym,mlp,linear,2,8,gat,mlp,relu,16;123.0;0.196;0.18
gat_sym,mlp,linear,2,8,gat,mlp,tanh,8;123.0;0.53;0.539
gat_sym,mlp,linear,2,8,gat,sum,relu6,8;123.0;0.786;0.768
gat_sym,mlp,linear,2,8,gat,sum,tanh,8;123.0;0.8026666666666666;0.7906666666666666
gat_sym,mlp,linear,2,8,gat_sym,mlp,leaky_relu,1;79.0;0.872;0.894
gat_sym,mlp,linear,2,8,gcn,mean,tanh,8;123.0;0.54;0.535
gat_sym,mlp,linear,4,128,cos,sum,tanh,2;10.0;0.774;0.778
gat_sym,mlp,linear,4,128,gat,sum,elu,4;42.0;0.7559999999999999;0.7559999999999999
gat_sym,mlp,linear,4,16,generalized_linear,sum,relu6,6;19.0;0.752;0.762
gat_sym,mlp,linear,4,16,linear,max,linear,4;19.0;0.664;0.652
gat_sym,mlp,linear,4,256,gcn,sum,elu,1;42.0;0.74;0.7340000000000001
gat_sym,mlp,linear,4,4,gat_sym,max,linear,2;19.0;0.74;0.7
gat_sym,mlp,linear,4,4,gat_sym,sum,sigmoid,1;42.0;0.792;0.789
gat_sym,mlp,linear,4,4,linear,mlp,sigmoid,16;79.0;0.34600000000000003;0.329
gat_sym,mlp,linear,4,4,linear,sum,linear,2;123.0;0.7759999999999999;0.7490000000000001
gat_sym,mlp,linear,4,64,const,sum,linear,2;123.0;0.726;0.735
gat_sym,mlp,linear,4,64,const,sum,tanh,2;10.0;0.8;0.7759999999999999
gat_sym,mlp,linear,4,64,gat,sum,relu6,1;123.0;0.742;0.7490000000000001
gat_sym,mlp,linear,4,64,gcn,sum,tanh,1;19.0;0.7859999999999999;0.778
gat_sym,mlp,linear,4,64,gcn,sum,tanh,4;10.0;0.792;0.7659999999999999
gat_sym,mlp,linear,4,64,generalized_linear,mean,tanh,1;123.0;0.7559999999999999;0.763
gat_sym,mlp,linear,4,8,const,max,linear,4;19.0;0.578;0.5579999999999999
gat_sym,mlp,linear,4,8,const,sum,tanh,6;19.0;0.794;0.7659999999999999
gat_sym,mlp,linear,4,8,cos,sum,elu,6;42.0;0.774;0.779
gat_sym,mlp,linear,4,8,generalized_linear,mean,leaky_relu,4;19.0;0.682;0.664
gat_sym,mlp,linear,4,8,linear,sum,relu,4;19.0;0.78;0.7829999999999999
gat_sym,mlp,linear,6,128,const,mean,elu,8;42.0;0.732;0.68
gat_sym,mlp,linear,6,128,const,sum,linear,8;79.0;0.758;0.747
gat_sym,mlp,linear,6,128,const,sum,relu6,6;10.0;0.204;0.185
gat_sym,mlp,linear,6,128,cos,mlp,elu,8;10.0;0.792;0.773
gat_sym,mlp,linear,6,128,generalized_linear,mean,relu6,8;42.0;0.7659999999999999;0.698
gat_sym,mlp,linear,6,16,cos,sum,leaky_relu,4;10.0;0.7959999999999999;0.77
gat_sym,mlp,linear,6,16,generalized_linear,sum,relu,4;19.0;0.634;0.6555
gat_sym,mlp,linear,6,256,gat_sym,mean,relu,16;19.0;0.434;0.494
gat_sym,mlp,linear,6,256,generalized_linear,mean,relu6,4;123.0;0.388;0.413
gat_sym,mlp,linear,6,32,generalized_linear,sum,elu,1;123.0;0.774;0.767
gat_sym,mlp,linear,6,64,gat,mlp,softplus,2;123.0;0.778;0.7340000000000001
gat_sym,mlp,linear,6,8,const,sum,tanh,4;10.0;0.804;0.778
gat_sym,mlp,linear,6,8,generalized_linear,sum,tanh,4;19.0;0.7959999999999999;0.7829999999999999
gat_sym,mlp,linear,6,8,linear,sum,tanh,6;123.0;0.8;0.7879999999999999
gat_sym,mlp,linear,8,128,const,sum,leaky_relu,2;79.0;0.7759999999999999;0.752
gat_sym,mlp,linear,8,128,gat,sum,sigmoid,16;19.0;0.7989999999999999;0.7885
gat_sym,mlp,linear,8,128,gat_sym,sum,relu,6;10.0;0.77;0.745
gat_sym,mlp,linear,8,128,generalized_linear,mlp,leaky_relu,4;19.0;0.388;0.413
gat_sym,mlp,linear,8,16,gat,max,elu,6;123.0;0.762;0.752
gat_sym,mlp,linear,8,256,generalized_linear,mean,linear,4;79.0;0.444;0.48
gat_sym,mlp,linear,8,32,cos,mlp,linear,6;123.0;0.7020000000000001;0.7070000000000001
gat_sym,mlp,linear,8,32,gat,sum,tanh,4;79.0;0.878;0.898
gat_sym,mlp,linear,8,4,cos,sum,relu6,4;42.0;0.7759999999999999;0.775
gat_sym,mlp,linear,8,4,linear,mlp,sigmoid,4;79.0;0.416;0.444
gat_sym,mlp,linear,8,64,cos,max,elu,16;123.0;0.76;0.7659999999999999
gat_sym,mlp,linear,8,64,gat,max,elu,6;79.0;0.684;0.66
gat_sym,mlp,linear,8,64,generalized_linear,mean,softplus,16;42.0;0.81;0.7709999999999999
gat_sym,mlp,linear,8,8,linear,sum,linear,4;123.0;0.768;0.742
gat_sym,mlp,linear,8,8,linear,sum,relu,6;42.0;0.762;0.741
gat_sym,mlp,relu,1,128,generalized_linear,sum,tanh,8;79.0;0.88;0.882
gat_sym,mlp,relu,1,128,linear,sum,linear,2;79.0;0.762;0.755
gat_sym,mlp,relu,1,16,gat,mean,elu,2;19.0;0.519;0.528
gat_sym,mlp,relu,1,16,gcn,mlp,tanh,4;79.0;0.552;0.527
gat_sym,mlp,relu,1,32,gat_sym,sum,softplus,6;123.0;0.7759999999999999;0.774
gat_sym,mlp,relu,1,32,generalized_linear,mean,softplus,1;123.0;0.388;0.413
gat_sym,mlp,relu,1,4,gcn,sum,elu,4;42.0;0.682;0.6659999999999999
gat_sym,mlp,relu,1,4,linear,sum,sigmoid,16;19.0;0.368;0.35700000000000004
gat_sym,mlp,relu,1,64,gat_sym,mlp,elu,6;79.0;0.84;0.8140000000000001
gat_sym,mlp,relu,1,8,const,max,relu,1;42.0;0.388;0.413
gat_sym,mlp,relu,16,16,const,sum,linear,1;42.0;0.7659999999999999;0.74
gat_sym,mlp,relu,16,16,cos,sum,relu6,16;42.0;0.7879999999999999;0.764
gat_sym,mlp,relu,16,16,cos,sum,sigmoid,4;10.0;0.784;0.793
gat_sym,mlp,relu,16,16,gat_sym,max,leaky_relu,16;123.0;0.416;0.407
gat_sym,mlp,relu,16,256,cos,max,sigmoid,6;42.0;0.0;0.0
gat_sym,mlp,relu,16,256,gat,sum,tanh,2;19.0;0.0;0.0
gat_sym,mlp,relu,16,256,generalized_linear,max,relu,6;10.0;0.0;0.0
gat_sym,mlp,relu,16,64,gcn,mean,softplus,8;10.0;0.546;0.512
gat_sym,mlp,relu,16,64,gcn,sum,relu6,6;19.0;0.782;0.7559999999999999
gat_sym,mlp,relu,2,128,gat_sym,mlp,softplus,1;42.0;0.782;0.7609999999999999
gat_sym,mlp,relu,2,128,generalized_linear,sum,tanh,2;79.0;0.784;0.772
gat_sym,mlp,relu,2,16,linear,sum,sigmoid,8;42.0;0.64;0.618
gat_sym,mlp,relu,2,256,const,mlp,sigmoid,2;123.0;0.7979999999999999;0.77
gat_sym,mlp,relu,2,32,cos,sum,tanh,2;123.0;0.784;0.7859999999999999
gat_sym,mlp,relu,2,32,gat_sym,max,sigmoid,2;123.0;0.5720000000000001;0.56
gat_sym,mlp,relu,2,32,linear,sum,leaky_relu,8;42.0;0.768;0.7759999999999999
gat_sym,mlp,relu,2,4,cos,max,leaky_relu,4;79.0;0.674;0.688
gat_sym,mlp,relu,2,8,generalized_linear,sum,elu,4;42.0;0.774;0.769
gat_sym,mlp,relu,4,128,gat_sym,sum,elu,6;123.0;0.754;0.7440000000000001
gat_sym,mlp,relu,4,128,gcn,max,elu,2;79.0;0.542;0.522
gat_sym,mlp,relu,4,256,gat_sym,max,elu,1;10.0;0.758;0.769
gat_sym,mlp,relu,4,64,const,sum,tanh,16;79.0;0.794;0.782
gat_sym,mlp,relu,4,64,gat,mlp,softplus,8;10.0;0.742;0.711
gat_sym,mlp,relu,4,64,linear,mlp,elu,6;79.0;0.444;0.472
gat_sym,mlp,relu,4,8,cos,max,elu,4;19.0;0.402;0.412
gat_sym,mlp,relu,4,8,cos,mlp,tanh,4;19.0;0.42;0.408
gat_sym,mlp,relu,4,8,gcn,sum,leaky_relu,4;10.0;0.772;0.743
gat_sym,mlp,relu,4,8,gcn,sum,tanh,6;10.0;0.79;0.7879999999999999
gat_sym,mlp,relu,6,16,cos,max,leaky_relu,6;10.0;0.384;0.412
gat_sym,mlp,relu,6,256,cos,mlp,tanh,8;123.0;0.79;0.7609999999999999
gat_sym,mlp,relu,6,256,cos,sum,sigmoid,8;79.0;0.804;0.784
gat_sym,mlp,relu,6,32,gcn,max,leaky_relu,1;10.0;0.7020000000000001;0.6759999999999999
gat_sym,mlp,relu,6,4,generalized_linear,max,elu,6;123.0;0.722;0.722
